months_as_customer,age,policy_deductable,policy_annual_premium,insured_zip,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
243,41,1000,1129.23,470190,17300,-60400,1,1,1,0,50300,10060,5030,35210,1999,-2.138314321449688,-0.3516583317200935,-0.2714342978985674,-0.21223126817006902,0.6073861348275831,-0.3885010771715699,-0.16038755118504908,-0.3674553143386149,-0.7047129256027427,-0.4055867839151944,0.2918843464319582,-0.32364830879051,-0.5666898424682678,0.008071581212794027,-0.4822395274128515,0.37699098682046783,-0.07920707006784686
261,46,1000,1245.61,478703,0,0,11,1,1,0,59670,9180,9180,41310,2008,-2.1388049855895335,0.3654344188788683,0.21136983002149404,0.44858743193562484,0.06423621261816032,-0.21855824684985878,0.18242834394999313,-0.27488624114726146,0.5422293679529453,-0.023304306576535077,0.505875227054277,0.3642264693729258,0.29860129156307735,0.19585330377249074,-0.3225233785527588,0.029911881681635916,-0.15254226225154702
396,57,500,1351.72,612102,0,-49400,3,1,1,3,2640,480,480,1680,2000,-1.9229127640572112,0.15503882769981842,0.15436021079553794,0.5462121808412919,0.18054271582171588,0.0641119380897925,0.16943053751134757,0.2565627054039477,0.6141880475373229,-0.08709488384255373,0.49050427932234697,0.10848611533957213,0.21691824725633962,0.5263139895002337,-0.09360117688153866,0.07796831539267154,0.169514840667753
67,29,1000,1861.43,461514,60400,-67800,16,1,0,3,63800,6380,6380,51040,1998,-2.142730298708303,0.37389921721856256,-0.16012622532968387,0.6613672288066901,0.03253446634840004,-0.185584133113044,0.2179905324918024,-0.18913117970576318,0.12247442862043931,-0.10048765912652684,0.29002848430769057,0.26048797561236114,0.08159860050987963,-0.2168098962810232,-0.17515928690293836,-0.05549555836422248,-0.29516877621984405
187,34,500,1232.57,612986,59500,0,7,3,0,0,45100,8200,4100,32800,2011,-2.2482230887752346,-0.4710063619519529,-0.10511733929219359,-0.6328065295358487,0.5222354388351074,-0.22360084429259997,-0.12315709692720309,0.22166688814138566,-0.62075643378732,0.00629590159645897,0.2310978231417793,-0.1946597014497642,0.011098997944585298,0.2782817353228096,0.12399072583508713,0.04533278920854247,-0.08633005786974973
209,39,500,1264.99,614169,67800,0,22,1,1,1,37800,8400,4200,25200,1995,-2.097098533702608,-0.11698585639886869,-0.7234020718942219,-0.04527595754342826,0.2780252110046427,-0.10519602240348984,-0.06064326239696875,-0.2473010994167672,0.0025181606128253688,-0.4277468760882765,0.15394650364336476,0.11115677536792225,-0.11535589462724913,0.5370300227594811,-0.38422826627507356,0.322469922831657,0.19234974331919572
295,49,500,1141.62,451672,34300,-24300,4,1,1,3,4320,480,480,3360,2002,-1.874827678352285,0.5238377934467339,-0.270026994654946,0.9631465036454201,0.07334521208238162,-0.0072501558753652676,0.07788675178231624,0.25351822760304593,0.620575633869701,-0.07421901103307416,0.2440966757856364,0.5795813279480875,0.150417225754439,-0.1001013862953875,-0.07382296998247911,-0.3220466453888424,0.4197390910203944
392,50,2000,1108.97,431496,68400,-66800,4,1,2,2,108030,16620,16620,74790,2002,-2.200138003070308,-0.3690944493279805,0.7531601861029207,0.14369540260793975,0.5953272841745898,0.22125136300705456,0.07372057007472858,0.5094077559955055,0.22739006752206647,-0.17888239879271237,0.05614045610173245,-0.4882382090641803,-0.7138238281231204,0.03366931244016019,0.1116226426426205,-0.3774390190820342,-0.14565705709547744
126,33,1000,1141.71,435995,36700,-73400,21,1,1,2,54160,6770,6770,40620,2009,-1.7531429716704292,0.12142858670039751,0.20746773641866678,-0.45330991877398935,0.11287460087543562,0.29223556215997243,0.4166863711574673,-0.11926004269346535,0.39083590000085583,0.3507601342333944,-1.0343776350402385,-0.29879150334904514,-0.6394718810599138,-0.22085144207554785,-0.4047875118358279,-0.048497371053371374,-0.23892229405768012
228,42,2000,1197.22,468176,0,0,8,1,0,0,5070,780,780,3510,2007,-1.596621111059495,-0.2678434061290233,-0.7530759034183122,-0.060588858125590866,-0.4768157269277521,0.47493257118080856,0.07216371063348054,-0.5007527174079829,0.09648691731541031,0.1815430897603807,-0.21541700405540185,0.034659240723446505,-0.169766632153107,0.4084670745655351,-0.531421160500911,0.18874379417353043,0.3302519036969951
458,59,1000,1685.69,472236,31400,0,23,1,2,2,71800,14360,14360,43080,1995,-2.1201597482753787,-0.19690134069662268,-0.3682653437406562,-0.39657711546334246,0.4567167303557997,-0.5829320376280618,-0.1359236541674107,-0.3987039593076708,-0.4412239315390226,-0.6621470284555478,0.12096553065323576,-0.24976712679587348,-0.19466646889632244,0.08696053280382823,-0.20136254229817135,0.25939908166608994,-0.17372430579325168
230,43,2000,1101.83,451529,28900,0,0,3,0,3,51900,5190,10380,36330,2011,-2.214367263125847,-0.044492688553143867,-0.7851376342495903,0.21163586681894436,0.0734803506444839,-0.3100869652108959,0.1095752293238544,-0.1865820178788348,-0.4032216263615227,-0.25053424477047476,0.06538029944340201,0.31492517142541465,0.39024054757087423,0.6857095086265915,-0.10834348190299176,-0.044315374245212244,0.14361391737718884
272,41,2000,945.73,435663,38600,-42800,23,1,0,0,84100,16820,8410,58870,2009,-1.812513332591818,-0.03493831859713264,0.31595561989565624,0.2887211685340933,-0.3100218864469783,0.6614913761055533,0.07677056092109322,-0.5152976670564577,0.8462538745400887,0.29259028513779023,-0.22696771152043108,-0.0796122802368395,-0.5143253164013315,0.22301975317076586,-0.5627782723602104,-0.6918850289089107,0.25338454603356875
137,31,2000,1340.43,441175,52700,-40600,6,3,1,2,50800,10160,10160,30480,2005,-2.14322096284815,0.10106454180484496,0.17512799320688627,-0.02024958064190206,0.22683410672777857,0.30792858435475573,-0.14736929717753927,0.21688066083138352,0.45191079098838577,0.09573288449947528,-0.330435454393772,0.5411338453694198,0.3317257749329896,-0.11049846945219466,0.09046172383287512,-0.6899747216165255,0.008125792351357797
223,43,500,1235.1,466959,66400,-34400,14,1,2,1,54400,5440,5440,43520,2011,-2.283060242704314,-0.03899666990802743,0.48118816252041247,-0.025080121065147114,-0.1830068224971834,0.4793821003181719,0.11835243359403226,0.1399882650753496,-0.10097705496417514,-0.12674460601867907,-0.18893085061286896,-0.6633739568237476,-0.49694394638179884,-0.049350408629898965,-0.20723279579482545,0.10769586316379212,0.1704502980401708
149,37,500,1415.68,603381,0,0,17,1,0,1,64800,10800,5400,48600,1999,-2.113290450317532,0.039234618583437,0.16400253425639388,0.5636480283234118,0.14241573986123243,-0.40414434859863135,0.4644288451556032,0.1405182723295885,0.25653345062540966,0.1694294718877408,0.6780517510484136,0.22743502482118352,0.12286202427485063,0.05249347865553178,-0.14368284624083427,0.37999531077936843,-0.5187090622572644
89,32,2000,1482.53,620358,49100,-45100,5,1,1,2,100,10,20,70,2002,-1.878752991471055,-0.13886710276479455,-0.5321279298190896,-0.6936860644888516,0.03532573378961003,-0.100267543589057,-0.5653289565632994,0.3833816598250472,-0.320338664661923,-0.40513938379093734,-0.2829627168651751,-0.07203485464671443,-0.1823820629922009,-0.12662076092595487,-0.27970279397760717,-0.011039823489005562,0.12370443832272497
83,24,1000,1070.63,462106,0,0,0,3,0,1,61600,6160,12320,43120,2003,-2.1859087430147683,-0.23471049597693575,-0.2581472293314936,-0.8195291974170014,0.5163154313518856,-0.4651447708585397,-0.3651008795338297,-0.09480010783997245,-0.519603383805239,-0.2052178728161106,0.03306321251762698,0.039413061711990494,0.26149341194613446,0.11864462648859586,-0.08567408282799593,-0.16833489665725604,-0.33323621250751484
91,31,1000,1338.4,431937,63600,0,19,1,1,0,60570,6730,6730,47110,2011,-1.8291959133465887,-0.7729191305191246,-0.09027145395902648,-0.9216498142192557,-0.004269792427620673,-0.23848078511922466,-0.026943925427628267,-0.1881910338663919,-0.7155620679783863,0.1592880103397226,-0.06698627644724976,-0.8275371621494514,-0.18817870252828942,0.055104931129217306,-0.2670155816361457,0.5424293154929172,-0.026320888893758804
126,30,2000,1171.75,472163,46500,-42700,23,1,2,3,48730,4430,4430,39870,2011,-2.247241760495542,0.14967040065274245,0.49940738774176346,0.07401693082602831,0.5504971650788187,0.035400938750659514,0.10584306885082145,0.2385052746950608,-0.04631291270093361,-0.048197183153313325,0.30356775421138743,-0.40646203416339466,-0.10199312989395956,-0.2943743853380256,0.4262590364663778,0.5800707543842505,0.27640969231681867
154,36,2000,1313.51,600904,68500,0,9,1,2,0,2800,280,280,2240,2015,-1.460216480182255,0.2332538391820695,0.22797906796437634,-0.18213058200911122,-0.17770910151696684,-0.014020092772983127,-0.053783810495203165,-0.33864717029251884,-0.37944825863823983,0.27278967493364625,-0.05144460746948962,-0.7173074461678431,0.3164920330869877,-0.38972529090052627,-0.5603940427231476,0.2047104570323754,0.3895626345216915
61,23,2000,1136.83,471300,0,-62400,14,1,0,3,98340,8940,17880,71520,2004,-1.8566731051779752,-0.3090302039231387,0.765137230377788,-0.22970154646556432,-0.14820254375072248,-0.11686181411610473,0.10381561284717672,-0.30110862054561693,-0.2023477746272803,0.7183049274182721,0.4022875632907334,-0.5079443055458588,-0.21172606145302614,-0.6410936836405634,0.8081085923729472,0.32947825796059915,0.16202563248820465
212,35,2000,1123.89,468313,35400,-49200,0,3,1,3,50380,4580,4580,41220,1996,-2.1466556118270725,0.010775018624672337,-0.6209299275790496,-0.3064770623221741,0.1898115360982123,-0.32544495929958916,-0.2722720452955884,-0.5916688482246966,-0.07309788181273087,-0.07759830901722901,0.12055696124801116,0.6116002077440205,0.36954689391379636,0.43345966358869886,-0.12693280016340747,-0.06245836293001013,-0.19988479734621847
178,39,500,1035.99,465252,0,0,3,3,2,0,64680,11760,11760,41160,2010,-2.2874762199629286,-0.2763785344912928,0.6388721525528066,0.14002817767173614,0.0750332892137281,0.05754177064319662,0.3300907489282246,0.1795210536198183,-0.060872416490271614,0.27280681474490337,0.5920058776432737,-0.03622375048412274,0.3620773872855956,-0.3599044791843389,-0.24390248086621097,-0.2752501605583749,0.038965458561081634
180,33,2000,1005.47,441871,58100,-49000,12,4,2,3,57700,11540,5770,40390,2002,-2.1540155739247657,-0.5515436428527993,-0.1808800123610488,-0.32690914547833494,0.3522127534069852,-0.32668654842521205,0.20273112345238276,-0.05098108867711416,-0.47766602074773856,-0.19182199527524538,0.18847868471205104,-0.01819771152847607,0.3481309471140489,0.24568105657296616,0.26625329153067756,0.03213622890655793,-0.2009343824829153
86,28,2000,1595.07,439304,75800,0,19,1,0,2,70920,11820,11820,47280,2002,-2.091210564024453,-0.6496424089403435,-0.5318921067041582,0.26668171349905273,0.09732074761585956,-0.1974315176415978,0.43865111362185893,0.08540025821439956,0.213277564910404,-0.141219013979341,0.41913574314127955,-0.153591447524527,-0.2353985134622843,0.8411134675973663,-0.29676799195318543,0.6758226523633699,-0.11708833508730729
458,61,1000,1328.18,617699,53000,0,18,1,2,1,56340,6260,6260,43820,2003,-2.1996473389304616,-0.6024808201781274,-0.0881777651553524,-0.43177865270858073,0.585529549118066,0.18260260815317117,-0.134345687057534,-0.20780058712079588,-0.17737616829178138,-0.31791440973082186,0.35104796553480666,-0.1571318949078849,-0.12096494475196494,0.20168114875941678,-0.39962798786802006,-0.4418911598213783,0.5467136346523657
177,38,2000,1540.19,463842,0,-74500,20,1,2,0,73700,7370,7370,58960,2001,-2.070112006011068,0.2690246605422666,0.2592236531532653,0.2308797731415725,0.29457831247711197,-0.04656106127014768,-0.17208457050134512,0.2794144928319298,-0.12223498475519942,-0.15733871195698976,0.14627394804439522,-0.3309839981658831,-0.04920001358507499,-0.43587642519910474,-0.31314359471701814,0.14979864422793823,0.22737811433745195
121,34,1000,936.61,464652,52800,-32800,5,1,1,1,7280,1120,1120,5040,2010,-1.960693902825369,-0.07765845206488092,0.631140814837503,-0.19432737178956752,0.284452505794303,0.6152996239167517,-0.2131563313431265,0.05948478681574748,0.3900861660287159,-0.4489708429939323,-0.026193177815129406,-0.25204323593424977,-0.43176222859208724,0.01182571635521637,-0.08971691693793295,-0.6585479765218976,0.3243480849182462
256,42,1000,1286.44,460564,0,-39500,14,1,2,1,75500,7550,15100,52850,1998,-2.249695081194773,0.041182144388848846,0.4504400192840529,0.0008218257002788657,0.01291198485844896,0.32543518758054296,0.21953800287739436,-0.050647849167605535,-0.01377366806193523,0.16631580972418952,0.4631742073845068,-0.02548521908463554,0.022544713514973065,-0.7096265990649975,-0.44560297231459295,-0.2587593899823184,0.2665071448198677
64,29,2000,1202.28,479327,0,-61400,4,1,1,2,43700,4370,4370,34960,2007,-2.135861000750457,0.2570926327118335,0.07810868173912847,0.2019691287333595,0.22428318068879607,0.31616392869933757,-0.01712720435047223,-0.06113702229344332,0.29054303813953014,-0.26947682459455474,-0.28548821520297063,-0.19136204954147484,-0.0770329974621195,0.4295732337923998,-0.14545893063530663,0.29137896788457374,-0.03984765038520177
7,21,1000,1342.72,445638,0,-45300,21,1,1,2,62460,6940,6940,48580,2003,-2.1235943972543017,0.08657188314765853,-0.7821523351216783,-0.06763520559186953,0.4288410040362842,-0.12449634698120925,-0.3213109097671654,-0.5478542058347785,0.3566836828937359,-0.5459459645171532,-0.07014313053918733,0.39793498272311173,0.01001320258029259,0.5432627283823015,0.32687743115662043,0.507638737158189,0.07312224287925695
107,26,500,974.59,466838,62800,0,14,3,1,0,59700,11940,11940,35820,2002,-2.2570550432924663,0.1916358542084427,0.3254313928737039,-0.13850503947406712,0.15875335604561058,0.18529199607004793,-0.12046744836906927,0.22283192580759434,0.012200371601202041,0.03780808571027487,-0.5152358157586248,-0.2757768187093419,0.22133159280921855,0.0531234413867175,0.35454315048898,-0.22537408928518318,-0.2599030729799756
14,28,2000,1587.96,601617,0,-26900,18,1,2,1,71280,12960,12960,45360,2012,-2.1662821774209213,0.17147416808422583,0.34748940511088,0.1348605756636676,0.24831251270711135,0.10195952904642983,0.10158691271655747,-0.2363326568137455,-0.36660095144981947,-0.027778764423300007,-0.16664687044834606,-0.6982385855619615,-0.6525475535726887,-0.05307700267089775,0.7336061067065157,0.679989386160838,0.18877042189699286
253,44,2000,719.52,606606,45800,0,9,1,0,3,5400,600,600,4200,1998,-1.8488224789404382,0.13218930411503535,0.43766505581892373,-0.4062481038620698,0.32957831354011785,0.22918842321455374,-0.39738404740184086,0.28375833662766653,0.009904347905621549,-0.5515991490939849,-0.4808252549851057,-0.3627506134565728,-0.2283393106041428,-0.25815430185876775,-0.13947183907291402,-0.7204446582340104,-0.20108218655877627
94,26,500,722.66,433696,50300,0,6,3,1,2,36700,3670,7340,25690,2010,-2.008288324390448,-0.14329449189520832,-0.6460460894888305,-0.0905844650474625,0.04365738359842493,-0.24568313344699952,-0.12284488639200503,-0.19153073444110486,-0.2796932785673224,-0.32310643787909926,0.4209291812037231,0.7172215242902014,0.07775083806596306,0.37654761663932546,-0.12769579225444683,0.07933759886428893,0.3234011567822448
169,36,500,1616.26,617804,50700,-57600,0,3,2,3,77440,14080,7040,56320,2004,-2.1427302987083037,-0.4617335171368246,-0.4808412479492815,-0.34240631368571856,0.20990172485036018,-0.2602588045153358,-0.1302319617804385,-0.22381478784922468,0.3413355061616561,-0.03385459745085023,0.14139276583958266,0.6979307446512456,0.41334471713274296,0.4047278475328618,-0.0956093811643115,-0.34688757705004636,-0.4546588834957384
286,41,1000,999.43,477947,25800,0,3,1,2,0,4100,820,410,2870,2009,-1.8571637693178222,0.6838526584714759,-0.45308032238250745,0.6708254054716688,-0.21963543946372166,0.1877363513825031,-0.08483551182533182,0.10167501880269487,0.3620135727647467,0.04042199832810327,-0.14044015951360903,0.4470312016682504,0.24025716590827528,-0.3264402350142033,-0.3112709386086446,0.0058102045621444,0.2239490711256366
439,56,500,1280.9,604289,48900,-40900,9,1,2,0,50000,15000,5000,30000,2009,-2.147636940106765,-0.1751558503865894,0.3129666419770933,0.28244712527501187,0.11120242810555139,0.49963242326205726,0.3200921160040971,0.009229689758258199,0.7200012070091574,-0.07278558313885226,-0.17199715500374363,-0.06089931421620871,-0.012129251950968985,0.36759432749840204,-0.021654273302556454,-0.039644713092340134,-0.28437597958454647
245,40,1000,1361.45,604833,39300,0,12,1,0,2,82170,7470,7470,67230,1999,-2.017120278907679,0.07380892929024016,-0.04195948553612452,0.8515046510432047,-0.017116259402476314,-0.09128389698258353,0.6762233224684924,0.24777324239964893,0.5956708696819674,0.010369607031542577,0.4415062252449785,-0.028115955414289025,0.16009603521220245,0.34384905137162586,-0.0973790821834752,0.39903708302316043,-0.2301954010958293
61,26,2000,1188.28,475916,0,-53800,16,2,1,0,53820,11960,5980,35880,2015,-1.7511803151110448,-0.1619961351353827,0.48736412543119884,-0.5885544241871772,-0.9035599072690987,-0.048039057013917835,-0.14856121575568898,0.2875834230587009,-0.2808856757311108,0.5109465311585152,-0.2507425994762879,-0.2204886855872087,-0.6795794108706572,-0.10360812076126141,0.2391852880086689,-0.23967726464633618,0.004967356646091464
77,26,2000,785.82,620207,49700,0,12,3,2,0,69080,12560,6280,50240,2009,-2.2060259727484617,0.23802648056930648,-0.15350429048460226,0.5205996938114692,-0.5413603060733589,-0.18837552562567475,0.32573312622830913,0.19031728674345977,-0.15042294579248353,0.5466103629833194,0.2260838083312941,0.11994940211199911,0.582100996125916,0.11211062377338749,0.027691949326792756,0.4538662432925886,-0.26710378964861214
174,36,2000,1278.75,461328,53200,-53800,21,3,2,2,65400,10900,10900,43600,2012,-2.2187832403844627,0.14092726842666486,0.33667661972790264,-0.015407026500545037,-0.059000655152377846,-0.39513667749581216,0.17539212940472595,0.2156889538980698,-0.26547857321270607,0.2551452384608132,0.16451814954494107,-0.039404303375383795,0.733541512746321,-0.22365579573772976,0.28746648646137596,-0.0940997652481825,-0.6243994086612726
